season,week,celebrity_name,judge_percent,fan_vote_percent,total_percent,fan_vote_min,fan_vote_max,interval_width,smoothness,n_weeks,week_entropy,eliminated,solve_status,fan_vote_mean_b,fan_vote_var_b,fan_vote_std_b,fan_vote_ci_lower,fan_vote_ci_upper,n_bootstrap
3,1,Harry Hamlin,0.0802,0.0533197939052367,0.1335197939052367,0.0,1.0,1.0,1.6950113894521036e-06,3,2.184163756979959,False,optimal,0.053159937743807305,2.3606405527854285e-05,0.004858642354388136,0.04290609786194038,0.062217743049786514,1000
3,1,Vivica A. Fox,0.1038,0.0510720358383325,0.1548720358383325,0.0,1.0,1.0,1.788039660340855e-06,4,2.184163756979959,False,optimal,0.05249407536044042,2.2136981899083928e-05,0.004704995419666626,0.043889644811575465,0.060505156028045695,1000
3,1,Monique Coleman,0.0896,0.0778845814064345,0.1674845814064345,0.0,1.0,1.0,5.73975045474411e-05,8,2.184163756979959,False,optimal,0.07770354292220437,5.961643112091565e-07,0.0007721167730396462,0.0751653496191899,0.07845856568922065,1000
3,1,Joey Lawrence,0.0991,0.0803273402191304,0.1794273402191304,0.0,1.0,1.0,5.2557460698743306e-05,9,2.184163756979959,False,optimal,0.08072212309015356,6.703119434475844e-07,0.0008187258048013293,0.0800035266367533,0.08339979826524434,1000
3,1,Mario Lopez,0.1226,0.2286064063899357,0.3512064063899357,0.0,1.0,1.0,0.0011168424463476,10,2.184163756979959,False,optimal,0.22857434329870027,8.25662060403449e-08,0.0002873433591373653,0.22795169725461056,0.22908605364950532,1000
3,1,Emmitt Smith,0.1132,0.2286064911821232,0.3418064911821232,0.0,1.0,1.0,0.0011168447017968,10,2.184163756979959,False,optimal,0.22857431981911386,8.25504249980407e-08,0.00028731589757275994,0.22795195535417792,0.2290854598574609,1000
3,1,Shanna Moakler,0.0849,0.0484032907669835,0.1333032907669835,0.0,1.0,1.0,1.534974892326745e-06,2,2.184163756979959,False,optimal,0.04342581716219118,3.224999681370672e-05,0.005678908065262786,0.03062301216414402,0.049026645476397394,1000
3,1,Willa Ford,0.1038,0.0539623343114164,0.1577623343114164,0.0,1.0,1.0,1.0052266026969248e-05,5,2.184163756979959,False,optimal,0.05543729567952428,1.8587110380380956e-05,0.004311277117094302,0.04858491720590872,0.06534869451454889,1000
3,1,Sara Evans,0.0708,0.0647910222428151,0.1355910222428151,0.0,1.0,1.0,1.3423460741001665e-05,5,2.184163756979959,False,optimal,0.06659482341094233,1.9925195135006457e-05,0.004463764681858404,0.05855523798014322,0.07590617975237453,1000
3,1,Jerry Springer,0.0755,0.075244392991388,0.150744392991388,0.0,1.0,1.0,6.597081809760207e-05,7,2.184163756979959,False,optimal,0.07572390278423201,2.0348751246713437e-06,0.0014264904923171917,0.07485875578327672,0.08036527699711746,1000
3,1,Tucker Carlson,0.0566,0.0377823107462035,0.0943823107462035,0.0,0.1243181818181818,0.1243181818181818,0.0,1,2.184163756979959,True,optimal,0.037589818728690376,5.625757737355211e-07,0.000750050514122563,0.036957081271459996,0.037833866106726025,1000
3,2,Harry Hamlin,0.0913,0.0550422318036462,0.1463422318036462,0.0053999999999999,0.9751,0.9697,1.6950113894521036e-06,3,2.1019501091274093,False,optimal,0.054843697527517894,2.8367472343172128e-05,0.005326112310416682,0.043554383980662394,0.06470028884601177,1000
3,2,Vivica A. Fox,0.1043,0.0525794976155462,0.1568794976155462,0.0,0.9697,0.9697,1.788039660340855e-06,4,2.1019501091274093,False,optimal,0.054123345524734294,2.6523903065508105e-05,0.00515013621815075,0.04467245523474494,0.06286310583039306,1000
3,2,Monique Coleman,0.113,0.0815014841229928,0.1945014841229927,0.0,0.9697,0.9697,5.73975045474411e-05,8,2.1019501091274093,False,optimal,0.08131378199535204,6.82952114251031e-07,0.0008264091687844654,0.07862538364025788,0.08215230121823423,1000
3,2,Joey Lawrence,0.1261,0.0840991837908049,0.2101991837908049,0.0,0.9697,0.9697,5.2557460698743306e-05,9,2.1019501091274093,False,optimal,0.08452291958236477,7.586852192988357e-07,0.0008710253838429944,0.08374328518323539,0.08738403042024909,1000
3,2,Mario Lopez,0.0913,0.2376072117016523,0.3289072117016524,0.0053999999999999,0.9751,0.9697,0.0011168424463476,10,2.1019501091274093,False,optimal,0.23757962959069556,9.120454285698108e-08,0.00030200089876849883,0.23690989587039782,0.2381173899988626,1000
3,2,Emmitt Smith,0.1043,0.2376072883946458,0.3419072883946458,0.0,0.9697,0.9697,0.0011168447017968,10,2.1019501091274093,False,optimal,0.23757960879493017,9.119305780706278e-08,0.00030198188324312235,0.23690996232993816,0.23811701098917185,1000
3,2,Shanna Moakler,0.0957,0.0496422318036462,0.1453422318036462,0.0,0.10339,0.10339,1.534974892326745e-06,2,2.1019501091274093,True,optimal,0.044065262281193035,4.0894537402996654e-05,0.006394883689559698,0.02950346478693096,0.05032262752797738,1000
3,2,Willa Ford,0.1,0.0557444127249814,0.1557444127249814,0.0,0.9697,0.9697,1.0052266026969248e-05,5,2.1019501091274093,False,optimal,0.057344910222670895,2.2056230337694553e-05,0.004696406108685082,0.049851810902312735,0.068107187709964,1000
3,2,Sara Evans,0.0913,0.0674876865958956,0.1587876865958956,0.0053999999999999,0.9751,0.9697,1.3423460741001665e-05,5,2.1019501091274093,False,optimal,0.0694223301151147,2.3067384797494827e-05,0.004802851735947595,0.06075699060964133,0.07941182832424158,1000
3,2,Jerry Springer,0.0826,0.0786887714461882,0.1612887714461882,0.0140999999999999,0.9838,0.9697,6.597081809760207e-05,7,2.1019501091274093,False,optimal,0.07920451436542661,2.310040708707244e-06,0.0015198818074795303,0.07826747136013003,0.0841606748188956,1000
3,3,Harry Hamlin,0.1063,0.0556927934571632,0.1619927934571632,0.0,0.1150333333333333,0.1150333333333333,1.6950113894521036e-06,3,1.994570213654896,True,optimal,0.05367133237694482,3.71449466921503e-05,0.006094665429057636,0.039795902220437634,0.06286469863582828,1000
3,3,Vivica A. Fox,0.1304,0.0529605223539531,0.1833605223539531,0.0,0.9756,0.9756,1.788039660340855e-06,4,1.994570213654896,False,optimal,0.05405418893233711,3.6468592861603435e-05,0.006038923154139605,0.04307915916723176,0.06466729718233603,1000
3,3,Monique Coleman,0.1304,0.0861839863442049,0.2165839863442049,0.0,0.9756,0.9756,5.73975045474411e-05,8,1.994570213654896,False,optimal,0.08546705552095094,9.915374413586015e-07,0.0009957597307375919,0.08234141494327817,0.08654328261900754,1000
3,3,Joey Lawrence,0.1063,0.0890934736381336,0.1953934736381336,0.001,0.9766,0.9756,5.2557460698743306e-05,9,1.994570213654896,False,optimal,0.08906028782806297,1.0803808666906485e-06,0.001039413712960652,0.08772543337593942,0.09221871195523142,1000
3,3,Mario Lopez,0.1063,0.2530235864485783,0.3593235864485783,0.001,0.9766,0.9756,0.0011168424463476,10,1.994570213654896,False,optimal,0.2524891435794181,3.347901475954452e-07,0.0005786105318739413,0.2511885052899167,0.2533555394487081,1000
3,3,Emmitt Smith,0.0918,0.2530234750185252,0.3448234750185251,0.0155,0.9911,0.9756,0.0011168447017968,10,1.994570213654896,False,optimal,0.2524891208578021,3.347866487526472e-07,0.00057860750837908,0.2511884207899566,0.2533554617391362,1000
3,3,Willa Ford,0.1063,0.0566927934571632,0.1629927934571632,0.001,0.9766,0.9756,1.0052266026969248e-05,5,1.994570213654896,False,optimal,0.057849849768426116,2.728249962693295e-05,0.0052232652265544535,0.04919556979823904,0.07016404914718878,1000
3,3,Sara Evans,0.1208,0.0703064319555089,0.1911064319555089,0.0,0.9756,0.9756,1.3423460741001665e-05,5,1.994570213654896,False,optimal,0.07188567583035635,2.9616739799611825e-05,0.005442126404229492,0.061543328646116426,0.08316329412749195,1000
3,3,Jerry Springer,0.1014,0.0830229373267695,0.1844229373267695,0.0059,0.9815,0.9756,6.597081809760207e-05,7,1.994570213654896,False,optimal,0.0830333453057015,2.1258860268013586e-06,0.0014580418467250377,0.0816563955205752,0.08775274994949922,1000
3,4,Vivica A. Fox,0.1212,0.0512439856896245,0.1724439856896245,0.0,0.1279249999999999,0.1279249999999999,1.788039660340855e-06,4,1.865530059918892,True,optimal,0.0522327581648251,5.750983684686738e-05,0.0075835240387874675,0.0381807750131231,0.06537768923890741,1000
3,4,Monique Coleman,0.1212,0.0912033168307168,0.2124033168307169,0.001,0.9667,0.9657,5.73975045474411e-05,8,1.865530059918892,False,optimal,0.09031421956580704,1.3605497548217357e-06,0.001166426060589241,0.08680850071299519,0.09151940901432068,1000
3,4,Joey Lawrence,0.1364,0.094590434022321,0.230990434022321,0.0,0.9657,0.9657,5.2557460698743306e-05,9,1.865530059918892,False,optimal,0.09449385565019258,1.5342232014144217e-06,0.0012386376392692182,0.09283364196817832,0.09818869189622977,1000
3,4,Mario Lopez,0.1465,0.2741615683180993,0.4206615683180993,0.0,0.9657,0.9657,0.0011168424463476,10,1.865530059918892,False,optimal,0.2735090553319571,5.060626206675199e-07,0.0007113807845784984,0.27190539428895105,0.27444166088905764,1000
3,4,Emmitt Smith,0.1212,0.2741616359682883,0.3953616359682883,0.001,0.9667,0.9657,0.0011168447017968,10,1.865530059918892,False,optimal,0.27350903337972415,5.060359896182477e-07,0.0007113620664740619,0.2719057835176653,0.2744431751935402,1000
3,4,Willa Ford,0.1414,0.0546879363908487,0.1960879363908487,0.0,0.9657,0.9657,1.0052266026969248e-05,5,1.865530059918892,False,optimal,0.054432945299577117,1.955144359609321e-05,0.0044217014367880164,0.04560691945114536,0.06395609475273421,1000
3,4,Sara Evans,0.101,0.0724439856896231,0.1734439856896231,0.0211999999999999,0.9869,0.9657,1.3423460741001665e-05,5,1.865530059918892,False,optimal,0.07413500966145413,4.2489375213569104e-05,0.0065183874703464125,0.06170363588664409,0.08726432509975997,1000
3,4,Jerry Springer,0.1111,0.0875071370904781,0.1986071370904781,0.0110999999999999,0.9768,0.9657,6.597081809760207e-05,7,1.865530059918892,False,optimal,0.08737312294646282,2.148176797150733e-06,0.0014656659909920585,0.0856865310381521,0.09128123006678761,1000
3,5,Monique Coleman,0.1492,0.0951175126116462,0.2443175126116462,0.001,0.9507,0.9497,5.73975045474411e-05,8,1.721156106249467,False,optimal,0.09438204325071997,2.0477956342845664e-06,0.001431012101376004,0.09034739510350005,0.09613647035384282,1000
3,5,Joey Lawrence,0.1381,0.0991646515798907,0.2372646515798907,0.0121,0.9618,0.9497,5.2557460698743306e-05,9,1.721156106249467,False,optimal,0.09937430859408013,2.117074045311152e-06,0.0014550168539612014,0.0973941697954343,0.10351852173532874,1000
3,5,Mario Lopez,0.1492,0.2996979266715595,0.4488979266715595,0.001,0.9507,0.9497,0.0011168424463476,10,1.721156106249467,False,optimal,0.29929024173822294,6.568842471753926e-07,0.0008104839586169443,0.2975609202259214,0.3006565303735076,1000
